Feature Type,Municipality,Place Name,Longitude,Latitude,Historical Information,Url,Suburb,Categories
Park,Yarra Ranges Shire Council,Melba Park,145.3505524,-37.7553321,,,Lilydale,"['Yarra Ranges Shire Council', 'Lilydale', 'Park']"
Park,Yarra Ranges Shire Council,Meyers Creek Reserve,145.5176389,-37.5851389,,,Healesville,"['Yarra Ranges Shire Council', 'Healesville', 'Park']"
Park,Yarra Ranges Shire Council,Montrose Brickworks Flora Reserve,145.3412501,-37.8032455,Proposal from the City of Lillydale to formally name the flora reserve previously known locally as 'Tapscott/Milbourne Flora Reserve'.,,Montrose,"['Yarra Ranges Shire Council', 'Montrose', 'Park']"
Park,Yarra Ranges Shire Council,Montrose Reserve,145.34375,-37.8134722,,,Montrose,"['Yarra Ranges Shire Council', 'Montrose', 'Park']"
Park,Yarra Ranges Shire Council,Mount Dandenong Observatory Reserve,145.34791669999996,-37.8298611,,,Mount Dandenong,"['Yarra Ranges Shire Council', 'Mount Dandenong', 'Park']"
Park,Yarra Ranges Shire Council,Olinda Falls Reserve,145.3729167,-37.8318056,,,Olinda,"['Yarra Ranges Shire Council', 'Olinda', 'Park']"
Park,Yarra Ranges Shire Council,Pinks Reserve,145.3191376,-37.8130524,,,Kilsyth,"['Yarra Ranges Shire Council', 'Kilsyth', 'Park']"
Park,Yarra Ranges Shire Council,Queens Park,145.52395080000005,-37.6545405,"Healesville. In existence in 1901, so almost certainly named after Queen Victoria. In the 1930s the Healesville shire president tried to ban young women in shorts from the new tennis courts (Symonds).",,Healesville,"['Yarra Ranges Shire Council', 'Healesville', 'Park']"
Park,Yarra Ranges Shire Council,Quinn Reserve,145.3668056,-37.7904167,,,Mount Evelyn,"['Yarra Ranges Shire Council', 'Mount Evelyn', 'Park']"
Park,Yarra Ranges Shire Council,R J Hamer Aboretum,145.38375,-37.8565278,,,Olinda,"['Yarra Ranges Shire Council', 'Olinda', 'Park']"
Park,Yarra Ranges Shire Council,Racv Country Club,145.5026389,-37.6498611,,,Healesville,"['Yarra Ranges Shire Council', 'Healesville', 'Park']"
Park,Yarra Ranges Shire Council,Ralph Goode Reserve,145.351251,-37.7576968,"Ralph Goode enlisted on 16 August 1914, the first man from Lilydale to do so. He was allotted to the 2nd Field Ambulance to serve as a stretcher bearer and he travelled on the SS Wiltshire in the first convoy to Egypt. He was stationed there until he moved to Lemnos Island and then was at the landing at Gallipoli. He saw service at Anzac Cove and Cape Helles and was there at the Battle of Lone Pine. He was Mentioned in Despatches for his work here. After the evacuation, he was sent back to Egypt where his unit was re-organised and then moved to France.
Between 1916 and 1918 he served on the Western Front, experiencing all the horrors and heroism of those campaigns. He was a veteran of Pozieres, Bullecourt, Passchendaele, Ypres and Delville Wood. In 1918 he returned home to Lilydale, married, had a family and took up a business running a drapers store in Lilydale's Main Street. He also did community work and achieved an extraordinary amount for that township. His family believed his way of coping with what he saw during the war years was to keep himself busy with community work. He was awarded the MBE for his efforts for that community. He died in 1961.",,Lilydale,"['Yarra Ranges Shire Council', 'Lilydale', 'Park']"
Park,Yarra Ranges Shire Council,Roma Reserve,145.3249885,-37.905593,"'The Reserve was set aside when the Roma Estate was subdivided and offered for auction on April 3rd 1915 by the owner, Mr. Lesley James Wemyss.  In 1924 Mr. Wemyss gave a block of land to the Upwey Progress Association and it appears that at that time the property was known as 'The Roma Lookout' or 'Roma's Lookout' in honour of Mr. Wemyss' daughter, Roma.'",,Upwey,"['Yarra Ranges Shire Council', 'Upwey', 'Park']"
Park,Yarra Ranges Shire Council,Selby Park,145.3691915,-37.9134509,,,Selby,"['Yarra Ranges Shire Council', 'Selby', 'Park']"
Park,Yarra Ranges Shire Council,Sherbrooke Forest Park,145.3634722,-37.89375,,,Sherbrooke,"['Yarra Ranges Shire Council', 'Sherbrooke', 'Park']"
Park,Yarra Ranges Shire Council,Singleton Reserve,145.3515895,-37.8353673,,,Mount Dandenong,"['Yarra Ranges Shire Council', 'Mount Dandenong', 'Park']"
Park,Yarra Ranges Shire Council,Spadoni Reserve,145.35125,-37.6820833,,,Coldstream,"['Yarra Ranges Shire Council', 'Coldstream', 'Park']"
Park,Yarra Ranges Shire Council,Steels Creek Picnic Ground,145.3726389,-37.57875,,,Steels Creek,"['Yarra Ranges Shire Council', 'Steels Creek', 'Park']"
Park,Yarra Ranges Shire Council,Stephen Calleja Reserve,144.7606944,-37.7440278,,,Albanvale,"['Yarra Ranges Shire Council', 'Albanvale', 'Park']"
Park,Yarra Ranges Shire Council,Upwey Recreation Reserve,145.33708330000005,-37.9026389,"'Named, at the suggestion of Miss Tullidge, after her estate in the vicinity.  The name was given to the estate because Miss Tullidge's forefathers had lived at 'Upwey,' an old English village on the River 'Wey.'",,Upwey,"['Yarra Ranges Shire Council', 'Upwey', 'Park']"
Park,Yarra Ranges Shire Council,Wattles Park,145.5275515,-37.6476582,The name commemorates the Wattles Guest House that operated on the site from 1914 to 1960 (when the building was destroyed by fire).,,Healesville,"['Yarra Ranges Shire Council', 'Healesville', 'Park']"
Park,Yarra Ranges Shire Council,William Ricketts Sanctuary,145.35515969999997,-37.8326657,,,Mount Dandenong,"['Yarra Ranges Shire Council', 'Mount Dandenong', 'Park']"
Park,Yarra Ranges Shire Council,Yellingbo State Faunal Reserve,145.4976389,-37.8354167,,,Yellingbo,"['Yarra Ranges Shire Council', 'Yellingbo', 'Park']"
Park,Frankston City Council,Adrian Butler Oval,145.1429167,-38.15375,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Baden Powell Reserve,145.1084722,-38.1720833,,,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Ballam Park,145.1605265,-38.1503965,"Traditional Name: Balam-balam Explanation: butterfly Discussion on Current Name: According to Blake (1977:30) derived from estate once owned by FE Liardet,  parkland E of Frankston,  Blake 1977: 30,  Blake 1991.",http://www.vaclang.org.au,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Baxter Park,145.14139630000003,-38.1932745,,,Baxter,"['Frankston City Council', 'Baxter', 'Park']"
Park,Frankston City Council,Beauty Park,145.1236322,-38.1488217,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Belvedere Reserve,145.1541897,-38.1064647,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Bruce Aitken Playground,145.1451389,-38.1143056,"Bruce Aitken was a local resident, Councillor for Seaford residents for 30 years and Mayor of Frankston in 1972/73.  He was a key person in establishing the playground in Holroyd Street, Seaford.",,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Bruce Park,145.139055,-38.162282,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Bunarong Park,145.157397,-38.1574381,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Carrum Downs Recreation Reserve,145.1881944,-38.0851389,,,Carrum Downs,"['Frankston City Council', 'Carrum Downs', 'Park']"
Park,Frankston City Council,Centenary Park,145.175322,-38.1388064,,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Centenary Park Public Golf Course,145.1768056,-38.1273611,,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Clipperton Reserve,145.12847219999998,-38.1895833,,,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Crystal Park,145.131825,-38.096459,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Davey Richardson Pavilion,145.1566667,-38.1047222,"Named in honour of David Richardson, a sponsor and office-bearer of the Seaford Junior Football Club.",,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Delacombe Park,145.1268908,-38.1618563,,,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Diane Byrne Pavilion,145.1425,-38.1075,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,East Seaford Reserve,145.14199399999995,-38.1079348,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Eric Bell Reserve,145.1473611,-38.1251389,,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Frank Street Reserve,145.14463769999998,-38.14078720000001,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Frankston Caravan Park,145.1404167,-38.1745833,'Named in 1854 after Charles Franks',,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Frankston Oval,145.11969169999998,-38.1476389,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Frankston Park,145.1204167,-38.1470833,'Named in 1854 after Charles Franks',,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,George Pentland Gardens,145.1295833,-38.1526389,'George Pentland was the former Town Clerk to the City of Frankston from 1939 to 1975'.,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Havana Crescent Reserve,145.1673611,-38.1426389,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,John Coburn Oval,145.14527780000003,-38.1511111,"Name honours a long-serving player, member and office-bearer of the Frankston YCW Football Club.",,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Kananook Creek Reserve,145.1278135,-38.0977683,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Kananook Reserve,145.13325869999997,-38.1204374,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Leisureland Fair,145.2123611,-38.1720833,,,Langwarrin,"['Frankston City Council', 'Langwarrin', 'Park']"
Park,Frankston City Council,Log Cabin Caravan Park,145.1754167,-38.1434722,,,Langwarrin,"['Frankston City Council', 'Langwarrin', 'Park']"
Park,Frankston City Council,Long Island Country Club,145.1415278,-38.1295833,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Langwarrin Flora And Fauna Reserve,145.176625,-38.174825,,,Langwarrin,"['Frankston City Council', 'Langwarrin', 'Park']"
Park,Frankston City Council,Mcclelland Gallery Studio Park,145.17875,-38.14625,,,Langwarrin,"['Frankston City Council', 'Langwarrin', 'Park']"
Park,Frankston City Council,Montague Park,145.12060369999998,-38.1549158,"'Named after Montague-street, South Melbourne.'",,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Monterey Community Park,145.1512435,-38.1210362,Named after the former Monterey High School site.  ,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Monterey Reserve,145.15069440000005,-38.1206944,,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Mulberry Reserve,145.1601389,-38.1154167,,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Nioka Golf Range,145.1468056,-38.1890278,,,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Norm Cathie Oval,145.14236110000004,-38.1076389,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Norm Jardine Pavilion,145.13888889999996,-38.16166670000001,Honours Norm Jardine who served the Bruce Park Cricket and Football Club for 35 years and played over 400 games with the club.,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Overport Park,145.12145790000002,-38.1823369,,,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Paratea Reserve,145.12902780000005,-38.1898611,"Paratea is the anglicised version of an Aboriginal word for 'pretty flowers', and appropriately refers to the diversity of wild flowers still present in the reserve. ",,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Pat Rollo Reserve,145.16017480000005,-38.1154585,Mulberry Crescent Reserve renamed to honour Mrs Pat Rollo who had a long association with junior football in Frankston.,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Peninsula Country Golf Club,145.1529167,-38.1295833,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,R F Miles Recreation Reserve,145.1279856,-38.1079282,"Named in recognition of Mr Raoul Miles, who came to live In Seaford In 1921.",,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Riviera Park,145.1323611,-38.0870833,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Samuel Sherlock Reserve,145.1280739,-38.1449938,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Scarborough Park,145.1320833,-38.1445833,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Seaford North Reserve,145.12978130000005,-38.10167970000001,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Steve Thompson Oval,145.1870833,-38.0834722,"Steve Thompson was President of the Carrum Downs Cricket Club for 20 years (1980-2000).  In 2003, the Club proposed that Oval No.1 at the Carrum Downs Recreation Reserve be named after him.",,Carrum Downs,"['Frankston City Council', 'Carrum Downs', 'Park']"
Park,Frankston City Council,Studio Park,145.1791571,-38.1465396,,,Langwarrin,"['Frankston City Council', 'Langwarrin', 'Park']"
Park,Frankston City Council,Telopea Reserve,145.16347219999997,-38.1190278,,,Frankston North,"['Frankston City Council', 'Frankston North', 'Park']"
Park,Frankston City Council,Victoria Park,145.1215672,-38.1509428,'Named in honour of the late Queen Victoria.',,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Wallace Avenue Reserve,145.14545269999996,-38.15734370000001,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Wayne Landry Oval,145.14515,-38.1929389,,,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Frankston City Council,Wells Road Reserve,145.14708330000005,-38.0890278,,,Seaford,"['Frankston City Council', 'Seaford', 'Park']"
Park,Frankston City Council,Wilton Bushland And Aboriginal Memorial Reserve,145.1965374,-38.1008805,The land was donated by Mr Hassett and he requested a name to honour the Aboriginal (Koorie) people and the late Mr Greg Wilton MP. The proposal was endorsed by the community and Council.,,Skye,"['Frankston City Council', 'Skye', 'Park']"
Park,Frankston City Council,Wingham Park,145.1500505,-38.1380151,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Worland Park,145.15930559999995,-38.1451389,,,Frankston,"['Frankston City Council', 'Frankston', 'Park']"
Park,Frankston City Council,Yamala Park,145.1040278,-38.1659722,,,Frankston South,"['Frankston City Council', 'Frankston South', 'Park']"
Park,Whitehorse City Council,Adrian Danaher Reserve,145.202208,-37.8365468,"Name honours Adrian Danaher (1928-2005), who lived in Ellad Close for 35 years, and who made a substantial contribution to the local community through sports coaching and other community involvement.  He had a strong interest in the use and maintenance of the reserve including watering the new trees and arranging an annual neighbourhood get-together.",,Vermont,"['Whitehorse City Council', 'Vermont', 'Park']"
